condition,model,params,val_bacc
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.5925
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5725
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5621
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5776
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5673
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.557
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5798
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5674
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5699
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.59
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5723
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5925
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5773
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5722
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5672
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5547
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5672
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5474
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5699
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.585
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5722
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5799
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5875
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5723
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5676
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5725
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5596
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5728
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5723
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5621
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5673
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5827
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5798
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5369
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5824
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5673
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5722
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5724
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5649
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.585
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5673
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5646
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5774
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5697
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5824
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.5571
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.545
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5594
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5646
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.595
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5875
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5572
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5572
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5673
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.58
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5951
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5774
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5672
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5698
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5724
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5874
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5873
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5977
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5748
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5824
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5748
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5722
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5748
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5697
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5724
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.5798
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5774
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5424
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5748
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5753
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5672
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5697
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5951
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5873
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5774
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.575
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5673
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5723
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5699
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5649
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.552
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5496
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5772
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5349
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.547
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.58
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.5673
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5723
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.585
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5495
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.5724
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5649
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5773
base + behavioral lag + pmcesd (39),LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5697
